0,1,2,3
USW00094728,18700522,SNOW,0
ASN00014016,18700523,PRCP,0
ASN00021014,18700523,PRCP,0
ASN00022801,18700523,PRCP,0
ASN00023000,18700523,PRCP,0
ASN00026005,18700523,PRCP,0
ASN00026020,18700523,PRCP,0
ASN00026026,18700523,PRCP,0
ASN00040214,18700523,PRCP,38
ASN00050007,18700523,PRCP,0
ASN00056207,18700523,PRCP,61
ASN00061055,18700523,PRCP,152
ASN00063004,18700523,PRCP,25
ASN00066007,18700523,PRCP,13
ASN00066062,18700523,TMAX,161
ASN00066062,18700523,TMIN,138
ASN00066062,18700523,PRCP,5
ASN00067015,18700523,PRCP,0
ASN00068066,18700523,PRCP,10
ASN00068140,18700523,PRCP,18
ASN00069015,18700523,PRCP,0
ASN00071010,18700523,PRCP,0
ASN00074026,18700523,PRCP,0
ASN00074124,18700523,PRCP,0
ASN00074128,18700523,TMAX,172
ASN00074128,18700523,TMIN,50
ASN00074128,18700523,PRCP,0
ASN00075048,18700523,PRCP,0
ASN00075080,18700523,PRCP,0
ASN00079042,18700523,PRCP,0
ASN00081003,18700523,PRCP,0
ASN00081022,18700523,PRCP,0
ASN00082051,18700523,PRCP,0
ASN00084016,18700523,PRCP,0
ASN00086071,18700523,TMAX,147
ASN00086071,18700523,TMIN,15
ASN00086071,18700523,PRCP,0
ASN00086079,18700523,PRCP,0
ASN00086085,18700523,PRCP,0
ASN00088020,18700523,PRCP,0
ASN00089000,18700523,PRCP,0
ASN00089049,18700523,PRCP,0
ASN00090015,18700523,TMAX,144
ASN00090015,18700523,TMIN,89
AU000005901,18700523,TMAX,319
AU000005901,18700523,TMIN,116
BE000006447,18700523,TMAX,165
BE000006447,18700523,TMIN,95
CA006101872,18700523,TMIN,-6
CA006102417,18700523,PRCP,0
CA006102417,18700523,SNOW,0
CA006106362,18700523,TMAX,161
CA006106362,18700523,TMIN,22
CA006106362,18700523,PRCP,0
CA006106362,18700523,SNOW,0
CA006110549,18700523,TMIN,67
CA006110549,18700523,PRCP,97
CA006110549,18700523,SNOW,0
CA006111793,18700523,PRCP,221
CA006111793,18700523,SNOW,0
CA006122845,18700523,TMAX,233
CA006122845,18700523,TMIN,106
CA006122845,18700523,PRCP,122
CA006122845,18700523,SNOW,0
CA006124127,18700523,PRCP,0
CA006124127,18700523,SNOW,0
CA006137735,18700523,TMAX,244
CA006137735,18700523,TMIN,111
CA006137735,18700523,PRCP,157
CA006137735,18700523,SNOW,0
CA006139520,18700523,TMAX,261
CA006139520,18700523,TMIN,122
CA006139520,18700523,PRCP,10
CA006139520,18700523,SNOW,0
CA006143780,18700523,PRCP,229
CA006143780,18700523,SNOW,0
CA006146240,18700523,PRCP,363
CA006146240,18700523,SNOW,0
CA006148100,18700523,TMAX,217
CA006148100,18700523,TMIN,89
CA006148100,18700523,PRCP,363
CA006148100,18700523,SNOW,0
CA006149625,18700523,PRCP,122
CA006149625,18700523,SNOW,0
CA006150689,18700523,TMAX,189
CA006150689,18700523,TMIN,56
CA006150689,18700523,PRCP,0
CA006150689,18700523,SNOW,0
CA006153192,18700523,TMAX,178
CA006153192,18700523,TMIN,67
CA006153192,18700523,PRCP,218
CA006153192,18700523,SNOW,0
CA006158350,18700523,TMAX,167
CA006158350,18700523,TMIN,72
CA006158350,18700523,PRCP,51
CA006158350,18700523,SNOW,0
CA006166416,18700523,TMAX,206
CA006166416,18700523,TMIN,6
CA006166416,18700523,PRCP,10
CA006166416,18700523,SNOW,0
CA007023240,18700523,PRCP,0
CA007023240,18700523,SNOW,0
CA008204420,18700523,TMAX,117
CA008204420,18700523,TMIN,-22
CA008204420,18700523,PRCP,0
CA008204420,18700523,SNOW,0
CA008205698,18700523,TMAX,133
CA008205698,18700523,TMIN,-39
CA008205698,18700523,PRCP,3
CE000043497,18700523,TMAX,294
CE000043497,18700523,TMIN,251
CE000434730,18700523,TMAX,221
CE000434730,18700523,TMIN,167
EI000003969,18700523,TMAX,164
EI000003969,18700523,TMIN,108
EI000003969,18700523,PRCP,0
EIE00101859,18700523,TMAX,167
EIE00101859,18700523,TMIN,78
EIE00101859,18700523,PRCP,43
ENE00175063,18700523,PRCP,0
EZE00100082,18700523,TMAX,236
EZE00100082,18700523,TMIN,111
EZE00100082,18700523,PRCP,0
GME00122374,18700523,PRCP,0
GME00125218,18700523,TMAX,223
GME00125218,18700523,TMIN,101
GME00125218,18700523,PRCP,0
GME00125218,18700523,SNWD,0
HR000142360,18700523,PRCP,0
HRE00105189,18700523,PRCP,0
ITE00100550,18700523,TMAX,356
ITE00100550,18700523,TMIN,213
ITE00100550,18700523,PRCP,0
ITE00100552,18700523,PRCP,0
ITE00100553,18700523,PRCP,0
ITE00100554,18700523,TMAX,337
ITE00100554,18700523,TMIN,183
ITE00100554,18700523,PRCP,0
ITE00105250,18700523,PRCP,0
NLE00100499,18700523,PRCP,0
NLE00100503,18700523,PRCP,0
NLE00100510,18700523,PRCP,0
NLE00101991,18700523,PRCP,0
NLE00102079,18700523,PRCP,0
NLM00006235,18700523,PRCP,0
SF000208660,18700523,PRCP,3
SF000847010,18700523,PRCP,0
SW000002196,18700523,PRCP,0
SW000002361,18700523,PRCP,0
SW000002590,18700523,PRCP,10
SW000008525,18700523,PRCP,0
SW000010537,18700523,PRCP,0
SWE00100003,18700523,PRCP,12
SWE00100026,18700523,PRCP,0
SWE00137568,18700523,PRCP,0
SWE00137832,18700523,PRCP,0
SWE00138212,18700523,PRCP,0
SWE00138464,18700523,PRCP,4
SWE00138488,18700523,PRCP,0
SWE00139044,18700523,PRCP,6
SWE00140186,18700523,PRCP,0
SWE00140492,18700523,PRCP,0
SWM00002485,18700523,PRCP,0
SZ000006717,18700523,TMAX,108
SZ000006717,18700523,TMIN,41
UK000047811,18700523,TMAX,178
UK000047811,18700523,TMIN,69
UK000047811,18700523,PRCP,0
UK000056225,18700523,TMAX,230
UK000056225,18700523,TMIN,54
UK000056225,18700523,PRCP,0
USC00023096,18700523,PRCP,0
USC00043157,18700523,TMAX,283
USC00043157,18700523,TMIN,128
USC00043157,18700523,PRCP,0
USC00053010,18700523,PRCP,0
USC00064757,18700523,PRCP,0
USC00064767,18700523,PRCP,0
USC00090840,18700523,PRCP,0
USC00117391,18700523,PRCP,38
USC00134049,18700523,PRCP,0
USC00144559,18700523,PRCP,117
USC00264939,18700523,PRCP,0
USC00271682,18700523,TMAX,222
USC00271682,18700523,TMIN,0
USC00271682,18700523,PRCP,0
USC00271682,18700523,SNOW,0
USC00288878,18700523,TMAX,211
USC00288878,18700523,TMIN,156
USC00288878,18700523,PRCP,0
USC00288878,18700523,SNOW,0
USC00298072,18700523,PRCP,0
USC00310288,18700523,PRCP,508
USC00343300,18700523,PRCP,0
USC00361234,18700523,PRCP,0
USC00361920,18700523,PRCP,117
USC00413270,18700523,PRCP,0
USC00440755,18700523,PRCP,0
USC00474966,18700523,PRCP,0
USC00474966,18700523,TMAX,217
USC00474966,18700523,TMIN,139
USW00014767,18700523,PRCP,25
USW00014767,18700523,SNOW,0
USW00094728,18700523,TMAX,200
USW00094728,18700523,TMIN,117
USW00094728,18700523,PRCP,0
USW00094728,18700523,SNOW,0
ASN00014016,18700524,PRCP,0
ASN00021014,18700524,PRCP,0
ASN00022801,18700524,PRCP,0
ASN00023000,18700524,PRCP,0
ASN00026005,18700524,PRCP,0
ASN00026020,18700524,PRCP,0
ASN00026026,18700524,PRCP,0
ASN00040214,18700524,PRCP,25
ASN00050007,18700524,PRCP,0
ASN00056207,18700524,PRCP,117
ASN00061055,18700524,PRCP,516
ASN00063004,18700524,PRCP,221
ASN00066007,18700524,PRCP,305
ASN00066062,18700524,TMAX,180
ASN00066062,18700524,TMIN,139
ASN00066062,18700524,PRCP,0
ASN00067015,18700524,PRCP,411
ASN00068066,18700524,PRCP,236
ASN00068140,18700524,PRCP,91
ASN00069015,18700524,PRCP,18
ASN00071010,18700524,PRCP,25
ASN00074026,18700524,PRCP,0
ASN00074124,18700524,PRCP,0
ASN00074128,18700524,TMAX,172
ASN00074128,18700524,TMIN,39
ASN00074128,18700524,PRCP,0
ASN00075048,18700524,PRCP,0
ASN00075080,18700524,PRCP,0
ASN00079042,18700524,PRCP,0
ASN00081003,18700524,PRCP,0
ASN00081022,18700524,PRCP,0
ASN00082051,18700524,PRCP,0
ASN00084016,18700524,PRCP,0
ASN00086071,18700524,TMAX,137
ASN00086071,18700524,TMIN,21
ASN00086071,18700524,PRCP,0
ASN00086079,18700524,PRCP,0
ASN00086085,18700524,PRCP,3
ASN00088020,18700524,PRCP,0
ASN00089000,18700524,PRCP,0
ASN00089049,18700524,PRCP,0
ASN00090015,18700524,TMAX,150
ASN00090015,18700524,TMIN,83
AU000005901,18700524,TMAX,194
AU000005901,18700524,TMIN,109
BE000006447,18700524,TMAX,169
BE000006447,18700524,TMIN,57
CA006101872,18700524,TMIN,100
CA006102417,18700524,PRCP,23
CA006102417,18700524,SNOW,0
CA006106362,18700524,TMAX,228
CA006106362,18700524,TMIN,100
CA006106362,18700524,PRCP,8
CA006106362,18700524,SNOW,0
CA006110549,18700524,TMIN,111
CA006110549,18700524,PRCP,5
CA006110549,18700524,SNOW,0
CA006111793,18700524,PRCP,0
CA006111793,18700524,SNOW,0
CA006122845,18700524,TMAX,183
CA006122845,18700524,TMIN,94
CA006122845,18700524,PRCP,0
CA006122845,18700524,SNOW,0
CA006124127,18700524,PRCP,0
CA006124127,18700524,SNOW,0
CA006137735,18700524,TMAX,206
CA006137735,18700524,TMIN,139
CA006137735,18700524,PRCP,0
CA006137735,18700524,SNOW,0
CA006139520,18700524,TMAX,200
CA006139520,18700524,TMIN,128
CA006139520,18700524,PRCP,0
CA006139520,18700524,SNOW,0
CA006143780,18700524,PRCP,58
CA006143780,18700524,SNOW,0
CA006146240,18700524,PRCP,0
CA006146240,18700524,SNOW,0
CA006148100,18700524,TMAX,156
CA006148100,18700524,TMIN,111
CA006148100,18700524,PRCP,0
CA006148100,18700524,SNOW,0
CA006149625,18700524,PRCP,0
CA006149625,18700524,SNOW,0
CA006150689,18700524,TMAX,228
CA006150689,18700524,TMIN,128
CA006150689,18700524,PRCP,33
CA006150689,18700524,SNOW,0
CA006153192,18700524,TMAX,222
CA006153192,18700524,TMIN,39
CA006153192,18700524,PRCP,33
CA006153192,18700524,SNOW,0
CA006158350,18700524,TMAX,194
CA006158350,18700524,TMIN,89
CA006158350,18700524,PRCP,0
CA006158350,18700524,SNOW,0
CA006166416,18700524,TMAX,211
CA006166416,18700524,TMIN,100
CA006166416,18700524,PRCP,0
CA006166416,18700524,SNOW,0
CA007023240,18700524,PRCP,114
CA007023240,18700524,SNOW,0
CA008204420,18700524,TMAX,78
CA008204420,18700524,TMIN,22
CA008204420,18700524,PRCP,41
CA008204420,18700524,SNOW,0
CA008205698,18700524,TMAX,106
CA008205698,18700524,TMIN,-17
CA008205698,18700524,PRCP,0
CA008205698,18700524,SNOW,0
CE000043497,18700524,TMAX,294
CE000043497,18700524,TMIN,256
CE000434730,18700524,TMAX,222
CE000434730,18700524,TMIN,108
EI000003969,18700524,TMAX,194
EI000003969,18700524,TMIN,22
EI000003969,18700524,PRCP,0
EIE00101859,18700524,TMAX,178
EIE00101859,18700524,TMIN,72
EIE00101859,18700524,PRCP,0
ENE00175063,18700524,PRCP,52
EZE00100082,18700524,TMAX,172
EZE00100082,18700524,TMIN,99
EZE00100082,18700524,PRCP,0
GME00122374,18700524,PRCP,0
GME00125218,18700524,TMAX,171
GME00125218,18700524,TMIN,68
GME00125218,18700524,PRCP,0
GME00125218,18700524,SNWD,0
HR000142360,18700524,PRCP,0
HRE00105189,18700524,PRCP,0
ITE00100550,18700524,TMAX,310
ITE00100550,18700524,TMIN,220
ITE00100550,18700524,PRCP,0
ITE00100552,18700524,PRCP,0
ITE00100553,18700524,PRCP,9
ITE00100554,18700524,TMAX,331
ITE00100554,18700524,TMIN,179
ITE00100554,18700524,PRCP,0
ITE00105250,18700524,PRCP,0
NLE00100499,18700524,PRCP,0
NLE00100503,18700524,PRCP,0
NLE00100510,18700524,PRCP,0
NLE00101991,18700524,PRCP,0
NLE00102079,18700524,PRCP,0
NLM00006235,18700524,PRCP,0
SF000208660,18700524,PRCP,12
SF000847010,18700524,PRCP,0
SW000002196,18700524,PRCP,0
SW000002361,18700524,PRCP,0
SW000002590,18700524,PRCP,16
SW000010537,18700524,PRCP,0
SWE00100003,18700524,PRCP,0
SWE00100026,18700524,PRCP,0
SWE00137568,18700524,PRCP,0
SWE00137832,18700524,PRCP,0
SWE00138212,18700524,PRCP,13
SWE00138464,18700524,PRCP,108
SWE00138488,18700524,PRCP,79
SWE00139044,18700524,PRCP,18
SWE00140186,18700524,PRCP,0
SWE00140492,18700524,PRCP,0
SWM00002485,18700524,PRCP,3
SZ000006717,18700524,TMAX,103
SZ000006717,18700524,TMIN,42
UK000047811,18700524,TMAX,189
UK000047811,18700524,TMIN,74
UK000047811,18700524,PRCP,0
UK000056225,18700524,TMAX,200
UK000056225,18700524,TMIN,72
UK000056225,18700524,PRCP,0
USC00023096,18700524,PRCP,0
USC00043157,18700524,TMAX,272
USC00043157,18700524,TMIN,78
USC00043157,18700524,PRCP,0
USC00053010,18700524,PRCP,0
USC00064757,18700524,PRCP,0
USC00064767,18700524,PRCP,0
USC00090840,18700524,PRCP,0
USC00117391,18700524,PRCP,0
USC00134049,18700524,PRCP,0
USC00144559,18700524,PRCP,0
USC00264939,18700524,PRCP,0
USC00271682,18700524,TMAX,67
USC00271682,18700524,TMIN,61
USC00271682,18700524,PRCP,107
USC00271682,18700524,SNOW,0
USC00288878,18700524,TMAX,250
USC00288878,18700524,TMIN,178
USC00288878,18700524,PRCP,130
USC00288878,18700524,SNOW,0
USC00298072,18700524,PRCP,0
USC00343300,18700524,PRCP,0
USC00361234,18700524,PRCP,203
USC00361920,18700524,PRCP,81
USC00413270,18700524,PRCP,0
USC00440755,18700524,PRCP,102
USC00474966,18700524,PRCP,0
USC00474966,18700524,TMAX,189
USC00474966,18700524,TMIN,117
USW00014767,18700524,PRCP,5
USW00014767,18700524,SNOW,0
USW00094728,18700524,TMAX,239
USW00094728,18700524,TMIN,161
USW00094728,18700524,PRCP,10
USW00094728,18700524,SNOW,0
ASN00014016,18700525,PRCP,0
ASN00021014,18700525,PRCP,0
ASN00022801,18700525,PRCP,3
ASN00023000,18700525,PRCP,0
ASN00026005,18700525,PRCP,0
ASN00026020,18700525,PRCP,0
ASN00026026,18700525,PRCP,0
ASN00040214,18700525,PRCP,0
ASN00050007,18700525,PRCP,0
ASN00056207,18700525,PRCP,15
ASN00061055,18700525,PRCP,33
ASN00063004,18700525,PRCP,97
ASN00066007,18700525,PRCP,305
ASN00066062,18700525,TMAX,196
ASN00066062,18700525,TMIN,141
ASN00066062,18700525,PRCP,620
ASN00067015,18700525,PRCP,234
ASN00068066,18700525,PRCP,76
ASN00068140,18700525,PRCP,107
ASN00069015,18700525,PRCP,20
ASN00071010,18700525,PRCP,0
ASN00074026,18700525,PRCP,0
ASN00074124,18700525,PRCP,0
ASN00074128,18700525,TMAX,167
ASN00074128,18700525,TMIN,28
ASN00074128,18700525,PRCP,0
ASN00075048,18700525,PRCP,0
ASN00075080,18700525,PRCP,0
ASN00079042,18700525,PRCP,0
ASN00081003,18700525,PRCP,0
ASN00081022,18700525,PRCP,0
ASN00082051,18700525,PRCP,0
ASN00084016,18700525,PRCP,0
ASN00086071,18700525,TMAX,161
ASN00086071,18700525,TMIN,31
ASN00086071,18700525,PRCP,0
ASN00086079,18700525,PRCP,0
ASN00086085,18700525,PRCP,0
ASN00088020,18700525,PRCP,0
ASN00089000,18700525,PRCP,0
ASN00089049,18700525,PRCP,0
ASN00090015,18700525,TMAX,156
ASN00090015,18700525,TMIN,78
AU000005901,18700525,TMAX,234
AU000005901,18700525,TMIN,91
BE000006447,18700525,TMAX,162
BE000006447,18700525,TMIN,99
CA006101872,18700525,TMIN,94
CA006102417,18700525,PRCP,0
CA006102417,18700525,SNOW,0
CA006106362,18700525,TMAX,206
CA006106362,18700525,TMIN,83
CA006106362,18700525,PRCP,0
CA006106362,18700525,SNOW,0
CA006110549,18700525,TMIN,72
CA006110549,18700525,PRCP,0
CA006110549,18700525,SNOW,0
CA006111793,18700525,PRCP,0
CA006111793,18700525,SNOW,0
CA006122845,18700525,TMAX,117
CA006122845,18700525,TMIN,67
CA006122845,18700525,PRCP,0
CA006122845,18700525,SNOW,0
CA006124127,18700525,PRCP,0
CA006124127,18700525,SNOW,0
CA006137735,18700525,TMAX,189
CA006137735,18700525,TMIN,83
CA006137735,18700525,PRCP,0
CA006137735,18700525,SNOW,0
CA006139520,18700525,TMAX,211
CA006139520,18700525,TMIN,67
CA006139520,18700525,PRCP,0
CA006139520,18700525,SNOW,0
CA006143780,18700525,PRCP,0
CA006143780,18700525,SNOW,0
CA006146240,18700525,PRCP,0
CA006146240,18700525,SNOW,0
CA006148100,18700525,TMAX,128
CA006148100,18700525,TMIN,78
CA006148100,18700525,PRCP,0
CA006148100,18700525,SNOW,0
CA006149625,18700525,PRCP,0
CA006149625,18700525,SNOW,0
CA006150689,18700525,TMAX,183
CA006150689,18700525,TMIN,111
CA006150689,18700525,PRCP,0
CA006150689,18700525,SNOW,0
CA006153192,18700525,TMAX,194
CA006153192,18700525,TMIN,72
CA006153192,18700525,PRCP,0
CA006153192,18700525,SNOW,0
CA006158350,18700525,TMAX,150
CA006158350,18700525,TMIN,111
CA006158350,18700525,PRCP,0
CA006158350,18700525,SNOW,0
CA006166416,18700525,TMAX,144
CA006166416,18700525,TMIN,56
CA006166416,18700525,PRCP,0
CA006166416,18700525,SNOW,0
CA007023240,18700525,PRCP,51
CA007023240,18700525,SNOW,0
CA008204420,18700525,TMAX,72
CA008204420,18700525,TMIN,39
CA008204420,18700525,PRCP,41
CA008204420,18700525,SNOW,0
CA008205698,18700525,TMAX,61
CA008205698,18700525,TMIN,28
CA008205698,18700525,PRCP,15
CE000043497,18700525,TMAX,294
CE000043497,18700525,TMIN,251
CE000434730,18700525,TMAX,217
CE000434730,18700525,TMIN,111
EI000003969,18700525,TMAX,202
EI000003969,18700525,TMIN,28
EI000003969,18700525,PRCP,0
EIE00101859,18700525,TMAX,189
EIE00101859,18700525,TMIN,94
EIE00101859,18700525,PRCP,0
ENE00175063,18700525,PRCP,121
EZE00100082,18700525,TMAX,194
EZE00100082,18700525,TMIN,73
EZE00100082,18700525,PRCP,0
GME00122374,18700525,PRCP,0
GME00125218,18700525,TMAX,148
GME00125218,18700525,TMIN,89
GME00125218,18700525,PRCP,0
GME00125218,18700525,SNWD,0
HR000142360,18700525,PRCP,57
HRE00105189,18700525,PRCP,0
ITE00100550,18700525,TMAX,300
ITE00100550,18700525,TMIN,185
ITE00100550,18700525,PRCP,0
ITE00100552,18700525,PRCP,0
ITE00100553,18700525,PRCP,0
ITE00100554,18700525,TMAX,305
ITE00100554,18700525,TMIN,183
ITE00100554,18700525,PRCP,0
ITE00105250,18700525,PRCP,0
NLE00100499,18700525,PRCP,0
NLE00100503,18700525,PRCP,0
NLE00100510,18700525,PRCP,0
NLE00101991,18700525,PRCP,0
NLE00102079,18700525,PRCP,0
NLM00006235,18700525,PRCP,0
SF000208660,18700525,PRCP,0
SF000847010,18700525,PRCP,0
SW000002196,18700525,PRCP,59
SW000002361,18700525,PRCP,0
SW000002590,18700525,PRCP,71
SW000010537,18700525,PRCP,0
SWE00100003,18700525,PRCP,15
SWE00100026,18700525,PRCP,0
SWE00137568,18700525,PRCP,0
SWE00137832,18700525,PRCP,0
SWE00138212,18700525,PRCP,0
SWE00138464,18700525,PRCP,5
SWE00138488,18700525,PRCP,0
SWE00139044,18700525,PRCP,79
SWE00140186,18700525,PRCP,0
SWE00140492,18700525,PRCP,0
SWM00002485,18700525,PRCP,89
SZ000006717,18700525,TMAX,108
SZ000006717,18700525,TMIN,49
UK000047811,18700525,TMAX,211
UK000047811,18700525,TMIN,55
UK000047811,18700525,PRCP,0
UK000056225,18700525,TMAX,210
UK000056225,18700525,TMIN,43
UK000056225,18700525,PRCP,0
USC00023096,18700525,PRCP,0
USC00043157,18700525,TMAX,300
USC00043157,18700525,TMIN,83
USC00043157,18700525,PRCP,13
USC00053010,18700525,PRCP,0
USC00064757,18700525,PRCP,8
USC00064767,18700525,PRCP,3
USC00090840,18700525,PRCP,33
USC00117391,18700525,PRCP,0
USC00134049,18700525,PRCP,0
USC00144559,18700525,PRCP,0
USC00264939,18700525,PRCP,5
USC00271682,18700525,TMAX,233
USC00271682,18700525,TMIN,44
USC00271682,18700525,PRCP,0
USC00271682,18700525,SNOW,0
USC00288878,18700525,TMAX,261
USC00288878,18700525,TMIN,206
USC00288878,18700525,PRCP,0
USC00288878,18700525,SNOW,0
USC00298072,18700525,PRCP,0
USC00343300,18700525,PRCP,0
USC00361234,18700525,PRCP,0
USC00361920,18700525,PRCP,0
USC00413270,18700525,PRCP,0
USC00440755,18700525,PRCP,0
USC00474966,18700525,PRCP,0
USC00474966,18700525,TMAX,239
USC00474966,18700525,TMIN,128
USW00014767,18700525,PRCP,0
USW00014767,18700525,SNOW,0
USW00094728,18700525,TMAX,261
USW00094728,18700525,TMIN,167
USW00094728,18700525,PRCP,0
USW00094728,18700525,SNOW,0
ASN00014016,18700526,PRCP,0
ASN00021014,18700526,PRCP,0
ASN00022801,18700526,PRCP,0
ASN00023000,18700526,PRCP,23
ASN00026005,18700526,PRCP,48
ASN00026020,18700526,PRCP,64
ASN00026026,18700526,PRCP,13
ASN00040214,18700526,PRCP,0
ASN00050007,18700526,PRCP,0
ASN00056207,18700526,PRCP,10
ASN00061055,18700526,PRCP,0
ASN00063004,18700526,PRCP,0
ASN00066007,18700526,PRCP,0
ASN00066062,18700526,TMAX,174
ASN00066062,18700526,TMIN,94
ASN00066062,18700526,PRCP,0
ASN00067015,18700526,PRCP,0
ASN00068066,18700526,PRCP,0
ASN00068140,18700526,PRCP,0
ASN00069015,18700526,PRCP,0
ASN00071010,18700526,PRCP,25
ASN00074026,18700526,PRCP,0
ASN00074124,18700526,PRCP,0
ASN00074128,18700526,TMAX,172
ASN00074128,18700526,TMIN,67
ASN00074128,18700526,PRCP,0
ASN00075048,18700526,PRCP,0
ASN00075080,18700526,PRCP,0
ASN00079042,18700526,PRCP,0
ASN00081003,18700526,PRCP,0
ASN00081022,18700526,PRCP,0
ASN00082051,18700526,PRCP,0
ASN00084016,18700526,PRCP,0
ASN00086071,18700526,TMAX,157
ASN00086071,18700526,TMIN,84
ASN00086071,18700526,PRCP,0
ASN00086079,18700526,PRCP,0
ASN00086085,18700526,PRCP,0
ASN00088020,18700526,PRCP,0
ASN00089000,18700526,PRCP,0
ASN00089049,18700526,PRCP,0
ASN00090015,18700526,TMAX,156
ASN00090015,18700526,TMIN,100
AU000005901,18700526,TMAX,160
AU000005901,18700526,TMIN,74
BE000006447,18700526,TMAX,162
BE000006447,18700526,TMIN,68
CA006101872,18700526,TMIN,56
CA006102417,18700526,PRCP,0
CA006102417,18700526,SNOW,0
CA006106362,18700526,TMAX,239
CA006106362,18700526,TMIN,22
CA006106362,18700526,PRCP,0
CA006106362,18700526,SNOW,0
CA006110549,18700526,TMIN,33
CA006110549,18700526,PRCP,0
CA006110549,18700526,SNOW,0
CA006111793,18700526,PRCP,0
CA006111793,18700526,SNOW,0
CA006122845,18700526,TMAX,189
CA006122845,18700526,TMIN,39
CA006122845,18700526,PRCP,0
CA006122845,18700526,SNOW,0
CA006124127,18700526,PRCP,0
CA006124127,18700526,SNOW,0
CA006137735,18700526,TMAX,178
CA006137735,18700526,TMIN,67
CA006137735,18700526,PRCP,0
CA006137735,18700526,SNOW,0
CA006139520,18700526,TMAX,172
CA006139520,18700526,TMIN,78
CA006139520,18700526,PRCP,0
CA006139520,18700526,SNOW,0
CA006143780,18700526,PRCP,0
CA006143780,18700526,SNOW,0
CA006146240,18700526,PRCP,0
CA006146240,18700526,SNOW,0
CA006148100,18700526,TMAX,172
CA006148100,18700526,TMIN,56
CA006148100,18700526,PRCP,0
CA006148100,18700526,SNOW,0
CA006149625,18700526,PRCP,0
CA006149625,18700526,SNOW,0
CA006150689,18700526,TMAX,206
CA006150689,18700526,TMIN,67
CA006150689,18700526,PRCP,0
CA006150689,18700526,SNOW,0
CA006153192,18700526,TMAX,150
CA006153192,18700526,TMIN,72
CA006153192,18700526,PRCP,0
CA006153192,18700526,SNOW,0
CA006158350,18700526,TMAX,139
CA006158350,18700526,TMIN,67
CA006158350,18700526,PRCP,0
CA006158350,18700526,SNOW,0
CA006166416,18700526,TMAX,206
CA006166416,18700526,TMIN,28
CA006166416,18700526,PRCP,0
CA006166416,18700526,SNOW,0
CA007023240,18700526,PRCP,0
CA007023240,18700526,SNOW,0
CA008204420,18700526,TMAX,100
CA008204420,18700526,TMIN,44
CA008204420,18700526,PRCP,0
CA008204420,18700526,SNOW,0
CA008205698,18700526,TMAX,117
CA008205698,18700526,TMIN,33
CA008205698,18700526,PRCP,46
CE000043497,18700526,TMAX,300
CE000043497,18700526,TMIN,239
CE000434730,18700526,TMAX,210
CE000434730,18700526,TMIN,102
EI000003969,18700526,TMAX,199
EI000003969,18700526,TMIN,50
EI000003969,18700526,PRCP,0
EIE00101859,18700526,TMAX,206
EIE00101859,18700526,TMIN,100
EIE00101859,18700526,PRCP,0
ENE00175063,18700526,PRCP,23
EZE00100082,18700526,TMAX,110
EZE00100082,18700526,TMIN,80
EZE00100082,18700526,PRCP,0
GME00122374,18700526,PRCP,0
GME00125218,18700526,TMAX,104
GME00125218,18700526,TMIN,74
GME00125218,18700526,PRCP,0
GME00125218,18700526,SNWD,0
HR000142360,18700526,PRCP,3
HRE00105189,18700526,PRCP,471
ITE00100550,18700526,TMAX,310
ITE00100550,18700526,TMIN,195
ITE00100550,18700526,PRCP,0
ITE00100552,18700526,PRCP,0
ITE00100553,18700526,PRCP,3
ITE00100554,18700526,TMAX,320
ITE00100554,18700526,TMIN,152
ITE00100554,18700526,PRCP,0
ITE00105250,18700526,PRCP,0
NLE00100499,18700526,PRCP,0
NLE00100503,18700526,PRCP,0
NLE00100510,18700526,PRCP,0
NLE00101991,18700526,PRCP,0
NLE00102079,18700526,PRCP,0
NLM00006235,18700526,PRCP,0
SF000208660,18700526,PRCP,0
SF000847010,18700526,PRCP,0
SW000002196,18700526,PRCP,0
SW000002361,18700526,PRCP,0
SW000002590,18700526,PRCP,0
SW000008525,18700526,PRCP,0
SW000010537,18700526,PRCP,205
SWE00100003,18700526,PRCP,0
SWE00100026,18700526,PRCP,0
SWE00137568,18700526,PRCP,7
SWE00137832,18700526,PRCP,0
SWE00138212,18700526,PRCP,0
SWE00138464,18700526,PRCP,0
SWE00138488,18700526,PRCP,0
SWE00139044,18700526,PRCP,0
SWE00140186,18700526,PRCP,0
SWE00140492,18700526,PRCP,0
SWM00002485,18700526,PRCP,5
SZ000006717,18700526,TMAX,82
SZ000006717,18700526,TMIN,37
UK000047811,18700526,TMAX,217
UK000047811,18700526,TMIN,59
UK000047811,18700526,PRCP,0
UK000056225,18700526,TMAX,198
UK000056225,18700526,TMIN,71
UK000056225,18700526,PRCP,0
USC00023096,18700526,PRCP,0
USC00043157,18700526,TMAX,217
USC00043157,18700526,TMIN,78
USC00043157,18700526,PRCP,0
USC00053010,18700526,PRCP,30
USC00064757,18700526,PRCP,0
USC00064767,18700526,PRCP,0
USC00090840,18700526,PRCP,64
USC00117391,18700526,PRCP,15
USC00134049,18700526,PRCP,152
USC00144559,18700526,PRCP,0
USC00264939,18700526,PRCP,0
USC00271682,18700526,TMAX,222
USC00271682,18700526,TMIN,72
USC00271682,18700526,PRCP,0
USC00271682,18700526,SNOW,0
USC00288878,18700526,TMAX,239
USC00288878,18700526,TMIN,161
